table_name,column_name,data_type,column_comment,table_comment,training_status,risk_level,reason
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_type,character varying,码头类型(客运码头/货运码头/环保专业码头),图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,build_scale,character varying,建设规模,图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,shoreline_length,character varying,岸线长度,图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,pass_power,character varying,设计年通过能力,图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,pollutant_scope,character varying,污染物接收范围,图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,wharf_full_name,character varying,码头全称,图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,jxy_wharf_id,bigint,净小宜码头 id,图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_coverage_wharf_df,dt,character varying,分区日期,图层管理（码头）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_ship_info_df,cnname,character varying,中文船名,图层管理（清洁船舶）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_ship_info_df,jxy_receive_ship_id,bigint,清洁船净小宜id,图层管理（清洁船舶）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_ship_info_df,draught,character varying,吃水,图层管理（清洁船舶）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_ship_info_df,type_other,character varying,船舶小类,图层管理（清洁船舶）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_ship_info_df,seat,character varying,座位数,图层管理（清洁船舶）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycsjtysj_sxhyzssj_data_ship_info_df,dt,character varying,分区日期,图层管理（清洁船舶）KPI,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entercode,character varying,符合HJ 608-2017第6部分的编码规则要求，用于标识唯一固定污染源,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entername,character varying,固定源名称,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,tyshxydm,character varying,统一社会信用代码,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,corpcode,character varying,组织机构代码,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,registrationid,character varying,税务注册号,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,licensenum,character varying,排污许可证代码,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_region,character varying,符合GB/T 2260-2019行政区代码表,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,regionname,character varying,符合GB/T 2260-2019行政区代码表,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,sssf,character varying,符合GB/T 2260-2019行政区代码表，如：440000,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,ssds,character varying,符合GB/T 2260-2019行政区代码表，如：440300,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,code_trade,character varying,符合GB/T 4754-2017行业代码表,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,tradename,character varying,符合GB/T 4754-2017行业代码表,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,enteraddress,character varying,经营场所地址,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,lydm,character varying,所属流域代码,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,lymc,character varying,所属流域名称,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,szgyyq,character varying,所在工业园区,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,snstdm,character varying,受纳水体代码,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,snstmc,character varying,受纳水体名称,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,regaddress,character varying,注册地址,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,corpname,character varying,法人名称,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,environlinkmen,character varying,环保联系人,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,environtel,character varying,环保联系人电话,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,entersize,character varying,企业规模（代码集：WRY_QYGM）,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,jyfw,character varying,经营范围,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,fax,character varying,传真,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,website,character varying,网址,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,email,character varying,邮箱,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,datasource,character varying,数据来源（代码集：WRY_SJLY）,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjr,character varying,创建人,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,cjsj,timestamp without time zone,创建时间,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgr,character varying,修改人,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,xgsj,timestamp without time zone,修改时间,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,rksj,timestamp without time zone,默认取当前时间,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,gxsj,timestamp without time zone,数据修改后需要更新此时间,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,czbj,character varying,操作标记（I：插入；U：更新；D：删除）,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_ltwsjgpt_t_sjzx_wry_jbxx_df,dt,character varying,分区日期,污染源_基本信息,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywid,character varying,业务id,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,ywmc,character varying,业务名称,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,qxbm,character varying,区县编码,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flbm,character varying,分类编码,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,flmc,character varying,分类名称,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,21bsm,character varying,21位标识码,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,zcbm,character varying,注册部门,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dm,character varying,短码,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,bdm,character varying,北斗码,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,19bsm,character varying,19位标识码,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_lysthjjkyjpt_t_sjzx_szzdjcz_df,dt,character varying,分区日期,城市数字公共基础设施建设__水质自动监测站,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcdxh,character varying,监测点序号,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,jcsj,timestamp without time zone,监测时间,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,wrwbh,character varying,污染源编号,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxjcz,numeric,最新监测值,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjjcz,numeric,平均监测值,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdjcz,numeric,最大监测值,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,xyz,numeric,最小监测值,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zxzsz,numeric,最新指数值,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,pjzsz,numeric,平均指数值,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
stg_ycssthjj_wryzxjkpt_t_zxjc_s_w_1_df,zdzsz,numeric,最大指数值,监控数据_日数据_污染物_,candidate_safe,low,字段已有注释，无同名字段冲突，可安全纳入训练候选。
